message_id,timestamp,channel,label,scam_type,language,message_text_original,message_text_english,message_text_roman,sender_type,contains_url,urgency_words,threat_words,financial_keywords,confidence,annotator_id,notes,scam_indicators,target_entity,risk_severity
ISDD_SMS_01973,2026-05-12T10:22:00Z,SMS,1,BANK_IMPERSONATION,hindi,आपके Kotak खाते में संदिग्ध लेनदेन। तुरंत सत्यापित करें: http://sample-fraud.invalid/claim [v1973],Suspicious transaction in your Kotak account. Verify immediately: http://sample-fraud.invalid/claim [v1973],Kotak khate me sandigdh len den. Turant verify: http://sample-fraud.invalid/claim,unknown,True,False,False,False,0.96,SYNTH_ISDD,Synthetic BANK_IMPERSONATION sample for ISDD v1.0,banking_impersonation|urgency_with_fear|suspicious_link,Kotak_BANK,critical
ISDD_EMAIL_00804,2026-05-12T10:09:00Z,SMS,1,BANK_IMPERSONATION,hindi,ICICI Alert: Unusual activity. Verify account: http://training-only.invalid/pay [v804],ICICI Alert: Unusual activity. Verify account: http://training-only.invalid/pay [v804],ICICI alert verify: http://training-only.invalid/pay,unknown,True,False,False,True,0.94,SYNTH_ISDD,Synthetic BANK_IMPERSONATION sample for ISDD v1.0,banking_impersonation|account_threat|suspicious_link,ICICI_BANK,high
ISDD_EMAIL_01679,2026-05-12T10:56:00Z,EMAIL,1,BANK_IMPERSONATION,hinglish,Axis Alert: Unusual activity. Verify account: http://sample-fraud.invalid/claim [v1679],Axis Alert: Unusual activity. Verify account: http://sample-fraud.invalid/claim [v1679],Axis alert verify: http://sample-fraud.invalid/claim,unknown,True,False,False,True,0.94,SYNTH_ISDD,Synthetic BANK_IMPERSONATION sample for ISDD v1.0,banking_impersonation|account_threat|suspicious_link,Axis_BANK,high
ISDD_EMAIL_01492,2026-05-12T10:29:00Z,WHATSAPP,0,,marathi,तुझा प्रोजेक्ट मी पाहिला. छान आहे! (48) [v1492],I saw your project. It looks great! (48) [v1492],Tujha project changla aahe (48),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_00366,2026-05-12T10:40:00Z,WHATSAPP,1,UPI_FRAUD,english,Alert: PhonePe payment failed. Re-verify UPI at http://isdd-synthetic.invalid/update [v366],Alert: PhonePe payment failed. Re-verify UPI at http://isdd-synthetic.invalid/update [v366],Alert: PhonePe payment failed. Re-verify at http://isdd-synthetic.invalid/update,unknown,True,False,False,True,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,PHONEPE,high
ISDD_SMS_01068,2026-05-12T10:30:00Z,EMAIL,1,LOTTERY_PRIZE_SCAM,hinglish,Amazon raffle winner! ₹50 Lakh prize. Click http://training-only.invalid/pay to redeem.,Amazon raffle winner! ₹50 Lakh prize. Click http://training-only.invalid/pay to redeem.,Amazon raffle winner Rs 50 Lakh. Click http://training-only.invalid/pay,unknown,True,False,False,False,0.87,SYNTH_ISDD,Synthetic LOTTERY_PRIZE_SCAM sample for ISDD v1.0,urgent_language|suspicious_link|impersonation,LOTTERY_ORGANIZATION,medium
ISDD_SMS_00548,2026-05-12T10:43:00Z,WHATSAPP,0,,tamil,நாளை கூட்டம் 3 மணிக்கு. வருவீர்களா? (4) [v548],Meeting tomorrow at 3 PM. Will you come? (4) [v548],Naalai meeting 3 mani (4),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_WHATSAPP_01445,2026-05-12T10:29:00Z,WHATSAPP,0,,marathi,मी तुम्हाला संध्याकाळी भेटू. ठीक आहे का? (1) [v1445],I will meet you this evening. OK? (1) [v1445],Mi tumhala sandhyakali bhetu. (1),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_WHATSAPP_00227,2026-05-12T10:54:00Z,WHATSAPP,0,,hinglish,"Bro send me the project file when free, no rush. (33) [v227]","Bro send me the project file when free, no rush. (33) [v227]",Send project file when free (33),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_00141,2026-05-12T10:49:00Z,SMS,0,,hindi,"माँ, मैं होस्टल पहुँच गया। एक घंटे बाद कॉल करूँगा। (47) [v141]","Mom, I reached the hostel. Will call in an hour. (47) [v141]","Maa, hostel pahunch gaya. (47)",personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_00372,2026-05-12T10:33:00Z,EMAIL,0,,marathi,तुझा प्रोजेक्ट मी पाहिला. छान आहे! (28) [v372],I saw your project. It looks great! (28) [v372],Tujha project changla aahe (28),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_01246,2026-05-12T10:10:00Z,SMS,1,KYC_FRAUD,hindi,आपका आधार KYC needs update है। अपडेट करें: http://training-only.invalid/pay [v1246],Your Aadhar KYC needs update. Update: http://training-only.invalid/pay [v1246],Aapka Aadhar KYC needs update hai. Update karein: http://training-only.invalid/pay,unknown,True,False,False,True,0.9,SYNTH_ISDD,Synthetic KYC_FRAUD sample for ISDD v1.0,urgent_language|personal_info_request|suspicious_link,AADHAR/UIDAI,high
ISDD_SMS_01281,2026-05-12T10:30:00Z,SMS,1,KYC_FRAUD,hinglish,"Dear user, KYC pending for bank account. Complete on http://training-only.invalid/pay before midnight.","Dear user, KYC pending for bank account. Complete on http://training-only.invalid/pay before midnight.",KYC pending. Complete on http://training-only.invalid/pay before midnight,unknown,True,False,False,True,0.9,SYNTH_ISDD,Synthetic KYC_FRAUD sample for ISDD v1.0,urgent_language|personal_info_request|suspicious_link,AADHAR/UIDAI,high
ISDD_SMS_01224,2026-05-12T10:57:00Z,WHATSAPP,1,UPI_FRAUD,english,Alert: WhatsApp Pay payment failed. Re-verify UPI at http://sample-fraud.invalid/claim [v1224],Alert: WhatsApp Pay payment failed. Re-verify UPI at http://sample-fraud.invalid/claim [v1224],Alert: WhatsApp Pay payment failed. Re-verify at http://sample-fraud.invalid/claim,unknown,True,False,False,True,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,WHATSAPP_PAY,high
ISDD_SMS_01538,2026-05-12T10:59:00Z,SMS,1,KYC_FRAUD,marathi,PAN verification expire हो रहा है. लगेच: http://isdd-synthetic.invalid/update [v1538],PAN verification expire हो रहा है. Immediately: http://isdd-synthetic.invalid/update [v1538],PAN verification expire हो रहा है. Lagech: http://isdd-synthetic.invalid/update,unknown,True,True,True,True,0.9,SYNTH_ISDD,Synthetic KYC_FRAUD sample for ISDD v1.0,urgent_language|personal_info_request|suspicious_link,AADHAR/UIDAI,high
ISDD_SMS_01658,2026-05-12T10:15:00Z,WHATSAPP,0,,hindi,"नमस्ते, कल मीटिंग 2 बजे है। कृपया आ जाइए। (20) [v1658]","Hi, meeting tomorrow at 2 PM. Please come. (20) [v1658]","Namaste, kal meeting 2 baje hai. (20)",personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_01448,2026-05-12T10:39:00Z,SMS,1,UPI_FRAUD,hinglish,URGENT: Your PhonePe UPI is blocked. Update now http://isdd-synthetic.invalid/update else account close.,URGENT: Your PhonePe UPI is blocked. Update now http://isdd-synthetic.invalid/update else account close.,URGENT: Your PhonePe UPI blocked. Update now http://isdd-synthetic.invalid/update,unknown,True,True,True,True,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,PHONEPE,high
ISDD_SMS_01233,2026-05-12T10:14:00Z,SMS,1,KYC_FRAUD,hindi,आपका आधार KYC expire हो रहा है है। अपडेट करें: http://demo-scam-lab.invalid/kyc [v1233],Your Aadhar KYC expire हो रहा है. Update: http://demo-scam-lab.invalid/kyc [v1233],Aapka Aadhar KYC expire हो रहा है hai. Update karein: http://demo-scam-lab.invalid/kyc,unknown,True,False,True,True,0.9,SYNTH_ISDD,Synthetic KYC_FRAUD sample for ISDD v1.0,urgent_language|personal_info_request|suspicious_link,AADHAR/UIDAI,high
ISDD_WHATSAPP_01463,2026-05-12T10:43:00Z,WHATSAPP,0,,english,OTP for login to your trading app is 839201. Do not share with anyone. (19) [v1463],OTP for login is 839201. Do not share. (19) [v1463],OTP 839201 do not share (19),personal,False,False,False,True,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_01284,2026-05-12T10:01:00Z,SMS,1,KYC_FRAUD,hinglish,"Dear user, KYC pending for bank account. Complete on http://sample-fraud.invalid/claim before midnight.","Dear user, KYC pending for bank account. Complete on http://sample-fraud.invalid/claim before midnight.",KYC pending. Complete on http://sample-fraud.invalid/claim before midnight,unknown,True,False,False,True,0.9,SYNTH_ISDD,Synthetic KYC_FRAUD sample for ISDD v1.0,urgent_language|personal_info_request|suspicious_link,AADHAR/UIDAI,high
ISDD_SMS_01237,2026-05-12T10:58:00Z,SMS,1,KYC_FRAUD,hindi,आपका आधार KYC pending है। अपडेट करें: http://example-training.invalid/verify [v1237],Your Aadhar KYC pending. Update: http://example-training.invalid/verify [v1237],Aapka Aadhar KYC pending hai. Update karein: http://example-training.invalid/verify,unknown,True,False,False,True,0.9,SYNTH_ISDD,Synthetic KYC_FRAUD sample for ISDD v1.0,urgent_language|personal_info_request|suspicious_link,AADHAR/UIDAI,high
ISDD_SMS_01758,2026-05-12T10:06:00Z,WHATSAPP,1,UPI_FRAUD,marathi,तुमचे Paytm खाते ब्लॉक झाले. लगेच लिंक उघडा: http://example-training.invalid/verify [v1758],Your Paytm account is blocked. Open link immediately: http://example-training.invalid/verify [v1758],Tumche Paytm khate block zale. Lagech link ughda: http://example-training.invalid/verify,unknown,True,True,True,False,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,PAYTM,high
ISDD_WHATSAPP_00748,2026-05-12T10:17:00Z,WHATSAPP,1,FAKE_JOB_OFFER,hindi,"सरकारी नौकरी: ₹50,000 महीना। तुरंत रजिस्टर: http://sample-fraud.invalid/claim [v748]","Government job: ₹50,000/month. Register now: http://sample-fraud.invalid/claim [v748]","Sarkari naukri Rs 50,000/month. Register: http://sample-fraud.invalid/claim",unknown,True,False,False,False,0.88,SYNTH_ISDD,Synthetic FAKE_JOB_OFFER sample for ISDD v1.0,financial_keywords|suspicious_link|urgent_language,EMPLOYER/JOB_SITE,high
ISDD_EMAIL_01956,2026-05-12T10:02:00Z,SMS,1,BANK_IMPERSONATION,english,SBI Alert: Unusual activity. Verify account: http://training-only.invalid/pay [v1956],SBI Alert: Unusual activity. Verify account: http://training-only.invalid/pay [v1956],SBI alert verify: http://training-only.invalid/pay,unknown,True,False,False,True,0.94,SYNTH_ISDD,Synthetic BANK_IMPERSONATION sample for ISDD v1.0,banking_impersonation|account_threat|suspicious_link,SBI_BANK,high
ISDD_SMS_00322,2026-05-12T10:16:00Z,SMS,1,UPI_FRAUD,hinglish,URGENT: Your Paytm UPI is blocked. Update now http://training-only.invalid/pay else account close.,URGENT: Your Paytm UPI is blocked. Update now http://training-only.invalid/pay else account close.,URGENT: Your Paytm UPI blocked. Update now http://training-only.invalid/pay,unknown,True,True,True,True,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,PAYTM,high
ISDD_WHATSAPP_00564,2026-05-12T10:13:00Z,EMAIL,0,,hindi,"नमस्ते, कल मीटिंग 2 बजे है। कृपया आ जाइए। (20) [v564]","Hi, meeting tomorrow at 2 PM. Please come. (20) [v564]","Namaste, kal meeting 2 baje hai. (20)",personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_EMAIL_00650,2026-05-12T10:02:00Z,SMS,0,,english,Reminder: Team standup at 10 AM in Room 204. (6) [v650],Reminder: Team standup at 10 AM in Room 204. (6) [v650],Standup 10 AM room 204 (6),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_EMAIL_00493,2026-05-12T10:50:00Z,WHATSAPP,0,,english,OTP for login to your trading app is 839201. Do not share with anyone. (49) [v493],OTP for login is 839201. Do not share. (49) [v493],OTP 839201 do not share (49),personal,False,False,False,True,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_00328,2026-05-12T10:39:00Z,WHATSAPP,0,,tamil,நாளை கூட்டம் 3 மணிக்கு. வருவீர்களா? (34) [v328],Meeting tomorrow at 3 PM. Will you come? (34) [v328],Naalai meeting 3 mani (34),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_01763,2026-05-12T10:26:00Z,SMS,1,UPI_FRAUD,marathi,तुमचे WhatsApp Pay खाते ब्लॉक झाले. लगेच लिंक उघडा: http://example-training.invalid/verify [v1763],Your WhatsApp Pay account is blocked. Open link immediately: http://example-training.invalid/verify [v1763],Tumche WhatsApp Pay khate block zale. Lagech link ughda: http://example-training.invalid/verify,unknown,True,True,True,False,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,WHATSAPP_PAY,high
ISDD_WHATSAPP_00590,2026-05-12T10:25:00Z,EMAIL,0,,english,Reminder: Team standup at 10 AM in Room 204. (46) [v590],Reminder: Team standup at 10 AM in Room 204. (46) [v590],Standup 10 AM room 204 (46),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_WHATSAPP_00859,2026-05-12T10:29:00Z,EMAIL,0,,telugu,రేపు లంచ్ కలుద్దామా? (15) [v859],Shall we meet for lunch tomorrow? (15) [v859],Repu lunch kaluddama (15),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_00354,2026-05-12T10:25:00Z,WHATSAPP,1,UPI_FRAUD,marathi,तुमचे BHIM UPI खाते ब्लॉक झाले. लगेच लिंक उघडा: http://demo-scam-lab.invalid/kyc [v354],Your BHIM UPI account is blocked. Open link immediately: http://demo-scam-lab.invalid/kyc [v354],Tumche BHIM UPI khate block zale. Lagech link ughda: http://demo-scam-lab.invalid/kyc,unknown,True,True,True,True,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,BHIM_UPI,high
ISDD_SMS_00110,2026-05-12T10:21:00Z,SMS,1,KYC_FRAUD,hindi,आपका आधार KYC needs update है। अपडेट करें: http://example-training.invalid/verify [v110],Your Aadhar KYC needs update. Update: http://example-training.invalid/verify [v110],Aapka Aadhar KYC needs update hai. Update karein: http://example-training.invalid/verify,unknown,True,False,False,True,0.9,SYNTH_ISDD,Synthetic KYC_FRAUD sample for ISDD v1.0,urgent_language|personal_info_request|suspicious_link,AADHAR/UIDAI,high
ISDD_SMS_00055,2026-05-12T10:13:00Z,EMAIL,0,,marathi,मी तुम्हाला संध्याकाळी भेटू. ठीक आहे का? (11) [v55],I will meet you this evening. OK? (11) [v55],Mi tumhala sandhyakali bhetu. (11),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_01812,2026-05-12T10:10:00Z,SMS,1,KYC_FRAUD,hindi,आपका आधार KYC needs update है। अपडेट करें: http://training-only.invalid/pay [v1812],Your Aadhar KYC needs update. Update: http://training-only.invalid/pay [v1812],Aapka Aadhar KYC needs update hai. Update karein: http://training-only.invalid/pay,unknown,True,False,False,True,0.9,SYNTH_ISDD,Synthetic KYC_FRAUD sample for ISDD v1.0,urgent_language|personal_info_request|suspicious_link,AADHAR/UIDAI,high
ISDD_EMAIL_00262,2026-05-12T10:51:00Z,EMAIL,1,BANK_IMPERSONATION,hindi,Axis Alert: Unusual activity. Verify account: http://demo-scam-lab.invalid/kyc [v262],Axis Alert: Unusual activity. Verify account: http://demo-scam-lab.invalid/kyc [v262],Axis alert verify: http://demo-scam-lab.invalid/kyc,unknown,True,False,False,True,0.94,SYNTH_ISDD,Synthetic BANK_IMPERSONATION sample for ISDD v1.0,banking_impersonation|account_threat|suspicious_link,Axis_BANK,high
ISDD_SMS_00779,2026-05-12T10:09:00Z,EMAIL,1,LOTTERY_PRIZE_SCAM,english,"Congratulations! You won ₹25,000 in lucky draw. Claim: http://isdd-synthetic.invalid/update [v779]","Congratulations! You won ₹25,000 in lucky draw. Claim: http://isdd-synthetic.invalid/update [v779]","You won Rs 25,000. Claim: http://isdd-synthetic.invalid/update",unknown,True,False,False,False,0.87,SYNTH_ISDD,Synthetic LOTTERY_PRIZE_SCAM sample for ISDD v1.0,urgent_language|suspicious_link|impersonation,LOTTERY_ORGANIZATION,medium
ISDD_SMS_00295,2026-05-12T10:51:00Z,SMS,1,UPI_FRAUD,hindi,आपका Paytm अकाउंट सीमित हो गया। तुरंत सत्यापित करें: http://sample-fraud.invalid/claim [v295],Your Paytm account is limited. Verify immediately: http://sample-fraud.invalid/claim [v295],Aapka Paytm account seemit ho gaya. Turant satyapit karein: http://sample-fraud.invalid/claim,unknown,True,False,False,False,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,PAYTM,high
